Date,Hospitalized,Hospitalized without release,Easy,Medium,Hard,Critical,Ventilated,ECMO,New deaths,Serious (cumu),Ventilated (cumu),Dead (cumu),New hosptialized,New serious,New medium,New easy,In hotels,At home,Active isolations,New contact isolations,New abroad isolations,New other isolations,Positive results,Total infected,New infected,New receovered,Total tests,Tests for idenitifaction,People tested,Tests for Magen,Official antigen tests,Vaccinated reinfected,Unvaccinated reinfected,Reinfected cumulative percentage,Official R,Epidemiological Event
2021-05-17,125,121,41,22,57,40,38,4,3,17677,3694,6416,4,1,1,4,None,None,15011,51,497,23,15,839597,15,18,8745,8676,8595,1,0,0,0,0.31,0.74,
2021-05-18,127,115,47,25,53,38,37,4,0,17677,3694,6416,6,2,4,7,None,None,14854,169,899,19,28,839625,28,90,23852,23694,23288,5006,0,0,6,0.31,0.76,
2021-05-19,124,119,49,21,52,38,37,4,1,17679,3694,6417,9,2,2,8,None,None,14109,153,1048,15,59,839681,56,89,28412,28289,27976,5236,0,1,0,0.31,0.79,
2021-05-20,131,117,50,19,56,40,39,4,0,17683,3696,6417,8,5,0,9,None,None,13372,52,1443,25,42,839719,38,74,22053,21937,21557,2129,0,1,3,0.31,0.67,
2021-05-21,121,117,45,21,51,38,38,3,2,17683,3697,6419,7,0,4,5,None,None,13246,31,1071,32,23,839741,22,34,26956,26837,26595,144,0,0,0,0.31,0.64,
2021-05-22,113,110,39,21,51,39,38,3,0,17683,3697,6419,1,1,1,1,None,None,13172,28,466,6,14,839753,12,25,6919,6889,6825,0,0,0,0,0.31,0.82,
2021-05-23,115,105,38,20,52,39,38,4,1,17685,3698,6420,6,2,0,5,None,None,13098,31,1298,35,30,839783,30,85,18413,18291,18067,1444,0,0,4,0.31,0.82,
2021-05-24,111,107,36,21,51,38,36,3,1,17685,3698,6421,4,2,2,5,None,None,13552,72,1876,13,29,839813,30,30,32278,32146,31754,4065,0,1,1,0.31,0.81,
2021-05-25,115,108,39,23,47,37,35,3,1,17685,3698,6422,10,0,3,9,None,None,13935,108,1195,24,26,839836,23,42,26691,26604,26394,3461,0,1,2,0.31,0.96,
2021-05-26,114,103,35,26,44,35,32,3,0,17685,3698,6422,5,0,3,5,None,None,14613,109,1773,11,20,839855,19,36,25946,25856,25544,2305,0,0,2,0.31,0.92,
2021-05-27,104,95,33,24,42,33,31,3,2,17686,3698,6424,4,2,2,4,None,None,15623,113,2181,18,16,839872,17,38,27746,27655,27450,3220,0,0,3,0.31,0.93,
2021-05-28,98,93,36,20,40,33,31,3,1,17687,3698,6425,3,1,1,8,None,None,16213,67,1397,7,18,839890,18,40,31827,31748,31394,447,0,0,1,0.31,0.88,
2021-05-29,92,90,29,21,40,32,31,3,0,17687,3698,6425,1,0,2,2,None,None,16701,97,791,11,13,839903,13,17,9340,9318,9181,280,0,0,2,0.31,0.89,
2021-05-30,94,88,33,20,40,31,30,3,0,17688,3698,6425,5,1,0,6,None,None,17367,121,1565,10,5,839907,4,69,19784,19712,19497,1649,0,1,0,0.31,0.88,
2021-05-31,94,88,30,19,40,32,32,3,0,17689,3700,6425,4,1,1,2,None,None,18925,37,2293,11,15,839922,15,28,25476,25407,25091,3699,0,0,1,0.31,0.96,
2021-06-01,96,84,36,18,40,30,26,2,2,17690,3700,6427,7,3,1,10,None,None,19211,28,1332,11,48,839957,35,36,21752,21684,21420,3761,37,0,0,0.31,0.88,
2021-06-02,90,88,32,17,35,27,26,2,0,17691,3700,6427,5,1,0,6,None,None,19592,34,1593,6,14,839970,13,49,17247,17196,16901,1175,0,0,1,0.31,0.88,
2021-06-03,83,77,28,18,35,27,26,2,1,17692,3701,6428,1,1,2,1,None,None,19807,72,1676,8,14,839981,11,130,15809,15749,15557,1109,0,0,1,0.31,0.87,
2021-06-04,84,80,30,16,34,26,24,2,0,17692,3701,6428,3,1,2,5,None,None,19868,24,1410,10,31,840012,31,12,17991,17934,17827,2,0,1,0,0.31,1.1,
2021-06-05,81,78,31,16,33,25,24,2,1,17692,3701,6429,4,1,2,4,None,None,20098,8,851,1,6,840018,6,6,7332,7311,7241,0,0,0,1,0.31,1.08,
2021-06-06,84,77,34,14,35,25,24,2,0,17692,3701,6429,3,3,1,6,None,None,20218,19,1543,7,6,840023,5,54,16043,15987,15848,1331,0,0,1,0.31,1.12,
2021-06-07,79,73,32,12,31,22,19,2,1,17692,3701,6430,2,0,1,4,None,None,20584,52,2161,11,7,840030,7,52,23017,22959,22776,1952,0,1,0,0.31,1.2,
2021-06-08,78,69,31,12,30,21,18,2,1,17693,3701,6431,3,1,1,3,None,None,20391,8,1241,4,30,840060,30,15,21243,21184,21014,3384,0,0,0,0.31,1.29,
2021-06-09,72,70,31,11,30,21,18,2,1,17693,3701,6432,5,0,0,5,None,None,19840,14,1441,7,9,840069,9,21,16941,16907,16759,1052,11,1,2,0.31,1.54,
